"activity" "subjects" "variable" "value"
"SITTING" 11 "fBodyBodyGyroJerkMag-mean()" -0.864827011392405
"SITTING" 14 "fBodyBodyGyroJerkMag-mean()" -0.717590101802972
"SITTING" 15 "fBodyBodyGyroJerkMag-mean()" -0.905389773931624
"STANDING" 1 "fBodyBodyGyroJerkMag-mean()" -0.645970655298847
"STANDING" 2 "fBodyBodyGyroJerkMag-mean()" -0.751615078360927
"STANDING" 3 "fBodyBodyGyroJerkMag-mean()" -0.810085498651026
"STANDING" 4 "fBodyBodyGyroJerkMag-mean()" -0.883859369434783
"STANDING" 5 "fBodyBodyGyroJerkMag-mean()" -0.748829309536424
"STANDING" 6 "fBodyBodyGyroJerkMag-mean()" -0.651886909221538
"STANDING" 7 "fBodyBodyGyroJerkMag-mean()" -0.976540026101695
"WALKING" 13 "fBodyBodyGyroJerkMag-mean()" -0.676389681829514
"WALKING" 18 "fBodyBodyGyroJerkMag-mean()" -0.906618600288462
"WALKING" 21 "fBodyBodyGyroJerkMag-mean()" -0.772612664607843
"WALKING" 22 "fBodyBodyGyroJerkMag-mean()" -0.830191956697819
"WALKING" 23 "fBodyBodyGyroJerkMag-mean()" -0.584111049810215
"WALKING" 25 "fBodyBodyGyroJerkMag-mean()" -0.893089803876652
"WALKING_DOWNSTAIRS" 18 "fBodyBodyGyroJerkMag-mean()" -0.855388919038461
"WALKING_DOWNSTAIRS" 20 "fBodyBodyGyroJerkMag-mean()" -0.778482269505379
"WALKING_DOWNSTAIRS" 25 "fBodyBodyGyroJerkMag-mean()" -0.854618793901099
"WALKING_DOWNSTAIRS" 26 "fBodyBodyGyroJerkMag-mean()" -0.823865297193878
"WALKING_DOWNSTAIRS" 27 "fBodyBodyGyroJerkMag-mean()" -0.837585999827128
"WALKING_DOWNSTAIRS" 28 "fBodyBodyGyroJerkMag-mean()" -0.960083185277778
"WALKING_UPSTAIRS" 20 "fBodyBodyGyroJerkMag-mean()" -0.440828440733333
"WALKING_UPSTAIRS" 24 "fBodyBodyGyroJerkMag-mean()" -0.795019165380577
"WALKING_UPSTAIRS" 28 "fBodyBodyGyroJerkMag-mean()" -0.79094215982659
"WALKING_UPSTAIRS" 29 "fBodyBodyGyroJerkMag-mean()" -0.840464164156977
"WALKING_UPSTAIRS" 30 "fBodyBodyGyroJerkMag-mean()" -0.811292332428198
"LAYING" 10 "fBodyBodyGyroJerkMag-std()" -0.77147124747191
"LAYING" 12 "fBodyBodyGyroJerkMag-std()" -0.7973614576875
"LAYING" 13 "fBodyBodyGyroJerkMag-std()" -0.974582518974359
"LAYING" 15 "fBodyBodyGyroJerkMag-std()" -0.819253405687204
"LAYING" 16 "fBodyBodyGyroJerkMag-std()" -0.886533212213115
"LAYING" 17 "fBodyBodyGyroJerkMag-std()" -0.833701023152174
"LAYING" 19 "fBodyBodyGyroJerkMag-std()" -0.754223739441667
"LAYING" 21 "fBodyBodyGyroJerkMag-std()" -0.987702458333333
"SITTING" 4 "fBodyBodyGyroJerkMag-std()" -0.771924614712644
"SITTING" 7 "fBodyBodyGyroJerkMag-std()" -0.596649181482731
"SITTING" 8 "fBodyBodyGyroJerkMag-std()" -0.755717299964413
"SITTING" 9 "fBodyBodyGyroJerkMag-std()" -0.801296292638889
"SITTING" 10 "fBodyBodyGyroJerkMag-std()" -0.811194220344828
"SITTING" 11 "fBodyBodyGyroJerkMag-std()" -0.879254016740506
"SITTING" 14 "fBodyBodyGyroJerkMag-std()" -0.760560087962848
"SITTING" 15 "fBodyBodyGyroJerkMag-std()" -0.904424235384615
"STANDING" 1 "fBodyBodyGyroJerkMag-std()" -0.685811262634006
"STANDING" 2 "fBodyBodyGyroJerkMag-std()" -0.744194981440397
"STANDING" 3 "fBodyBodyGyroJerkMag-std()" -0.810032718739003
"STANDING" 4 "fBodyBodyGyroJerkMag-std()" -0.897583758347826
"STANDING" 5 "fBodyBodyGyroJerkMag-std()" -0.735610602483444
"STANDING" 6 "fBodyBodyGyroJerkMag-std()" -0.660175875210246
"STANDING" 7 "fBodyBodyGyroJerkMag-std()" -0.974153719491525
"WALKING" 13 "fBodyBodyGyroJerkMag-std()" -0.700494126449653
"WALKING" 18 "fBodyBodyGyroJerkMag-std()" -0.917877494139423
"WALKING" 21 "fBodyBodyGyroJerkMag-std()" -0.784032331568628
"WALKING" 22 "fBodyBodyGyroJerkMag-std()" -0.835597218255452
"WALKING" 23 "fBodyBodyGyroJerkMag-std()" -0.593735302105376
"WALKING" 25 "fBodyBodyGyroJerkMag-std()" -0.893999620881057
"WALKING_DOWNSTAIRS" 18 "fBodyBodyGyroJerkMag-std()" -0.881312495897436
"WALKING_DOWNSTAIRS" 20 "fBodyBodyGyroJerkMag-std()" -0.774559479119318
"WALKING_DOWNSTAIRS" 25 "fBodyBodyGyroJerkMag-std()" -0.857403857802198
"WALKING_DOWNSTAIRS" 26 "fBodyBodyGyroJerkMag-std()" -0.823991408418367
"WALKING_DOWNSTAIRS" 27 "fBodyBodyGyroJerkMag-std()" -0.848260021656915
"WALKING_DOWNSTAIRS" 28 "fBodyBodyGyroJerkMag-std()" -0.956183523055556
"WALKING_UPSTAIRS" 20 "fBodyBodyGyroJerkMag-std()" -0.460366988414444
"WALKING_UPSTAIRS" 24 "fBodyBodyGyroJerkMag-std()" -0.796157264514436
"WALKING_UPSTAIRS" 28 "fBodyBodyGyroJerkMag-std()" -0.804117697601156
"WALKING_UPSTAIRS" 29 "fBodyBodyGyroJerkMag-std()" -0.851462426569767
"WALKING_UPSTAIRS" 30 "fBodyBodyGyroJerkMag-std()" -0.822805618746736
"LAYING" 10 "fBodyBodyGyroJerkMag-meanFreq()" 0.150434594197191
"LAYING" 12 "fBodyBodyGyroJerkMag-meanFreq()" 0.0705873609285625
"LAYING" 13 "fBodyBodyGyroJerkMag-meanFreq()" 0.157485539307692
"LAYING" 15 "fBodyBodyGyroJerkMag-meanFreq()" 0.101842106646967
"LAYING" 16 "fBodyBodyGyroJerkMag-meanFreq()" 0.153211239562049
"LAYING" 17 "fBodyBodyGyroJerkMag-meanFreq()" 0.232792536134511
"LAYING" 19 "fBodyBodyGyroJerkMag-meanFreq()" 0.128629739389444
"LAYING" 21 "fBodyBodyGyroJerkMag-meanFreq()" 0.284425667168627
"SITTING" 4 "fBodyBodyGyroJerkMag-meanFreq()" 0.248646947515517
"SITTING" 7 "fBodyBodyGyroJerkMag-meanFreq()" 0.0551503715130522
"SITTING" 8 "fBodyBodyGyroJerkMag-meanFreq()" 0.223748693337011
"SITTING" 9 "fBodyBodyGyroJerkMag-meanFreq()" 0.0927763736788194
"SITTING" 10 "fBodyBodyGyroJerkMag-meanFreq()" 0.158407214024138
"SITTING" 11 "fBodyBodyGyroJerkMag-meanFreq()" 0.11789211326962
"SITTING" 14 "fBodyBodyGyroJerkMag-meanFreq()" 0.0907579516695975
"SITTING" 15 "fBodyBodyGyroJerkMag-meanFreq()" 0.0842207039249573
"STANDING" 1 "fBodyBodyGyroJerkMag-meanFreq()" 0.198031580056455
"STANDING" 2 "fBodyBodyGyroJerkMag-meanFreq()" 0.124612068599768
"STANDING" 3 "fBodyBodyGyroJerkMag-meanFreq()" 0.0599628733252199
"STANDING" 4 "fBodyBodyGyroJerkMag-meanFreq()" 0.125194439949565
"STANDING" 5 "fBodyBodyGyroJerkMag-meanFreq()" 0.0307564556565894
"STANDING" 6 "fBodyBodyGyroJerkMag-meanFreq()" 0.081817622852
"STANDING" 7 "fBodyBodyGyroJerkMag-meanFreq()" 0.0971306262881356
"WALKING" 13 "fBodyBodyGyroJerkMag-meanFreq()" 0.157408244812187
"WALKING" 18 "fBodyBodyGyroJerkMag-meanFreq()" 0.136472474402067
"WALKING" 21 "fBodyBodyGyroJerkMag-meanFreq()" 0.179382985522418
"WALKING" 22 "fBodyBodyGyroJerkMag-meanFreq()" 0.119560563802492
"WALKING" 23 "fBodyBodyGyroJerkMag-meanFreq()" 0.169185024505108
"WALKING" 25 "fBodyBodyGyroJerkMag-meanFreq()" 0.0601010226921586
"WALKING_DOWNSTAIRS" 18 "fBodyBodyGyroJerkMag-meanFreq()" 0.268910169823077
"WALKING_DOWNSTAIRS" 20 "fBodyBodyGyroJerkMag-meanFreq()" 0.0355405178820455
"WALKING_DOWNSTAIRS" 25 "fBodyBodyGyroJerkMag-meanFreq()" 0.0309929510386813
"WALKING_DOWNSTAIRS" 26 "fBodyBodyGyroJerkMag-meanFreq()" 0.147533706980564
"WALKING_DOWNSTAIRS" 27 "fBodyBodyGyroJerkMag-meanFreq()" 0.203684998121436
"WALKING_DOWNSTAIRS" 28 "fBodyBodyGyroJerkMag-meanFreq()" -0.122019723863889
"WALKING_UPSTAIRS" 20 "fBodyBodyGyroJerkMag-meanFreq()" 0.0941024487411111
"WALKING_UPSTAIRS" 24 "fBodyBodyGyroJerkMag-meanFreq()" 0.161739608926982
"WALKING_UPSTAIRS" 28 "fBodyBodyGyroJerkMag-meanFreq()" 0.0104774016828902
"WALKING_UPSTAIRS" 29 "fBodyBodyGyroJerkMag-meanFreq()" 0.212434137252471
"WALKING_UPSTAIRS" 30 "fBodyBodyGyroJerkMag-meanFreq()" 0.0433050556386684
"LAYING" 10 "angle(tBodyAccMean,gravity)" 0.0211969747349438
"LAYING" 12 "angle(tBodyAccMean,gravity)" 0.0167089409122156
"LAYING" 13 "angle(tBodyAccMean,gravity)" -0.01589996049
"LAYING" 15 "angle(tBodyAccMean,gravity)" 0.0232405224847678
"LAYING" 16 "angle(tBodyAccMean,gravity)" -0.000582754422021858
"LAYING" 17 "angle(tBodyAccMean,gravity)" 0.0135537227622011
"LAYING" 19 "angle(tBodyAccMean,gravity)" 0.00253824381730556
"LAYING" 21 "angle(tBodyAccMean,gravity)" 0.0253621350923529
"SITTING" 4 "angle(tBodyAccMean,gravity)" 0.00894175305977011
"SITTING" 7 "angle(tBodyAccMean,gravity)" 0.00197894800096386
"SITTING" 8 "angle(tBodyAccMean,gravity)" 0.0241015302255872
"SITTING" 9 "angle(tBodyAccMean,gravity)" 0.00659605719583333
"SITTING" 10 "angle(tBodyAccMean,gravity)" -0.0253454401706983
"SITTING" 11 "angle(tBodyAccMean,gravity)" 8.83961393987335e-05
"SITTING" 14 "angle(tBodyAccMean,gravity)" 0.0322300415756966
"SITTING" 15 "angle(tBodyAccMean,gravity)" -0.00429375326709402
"STANDING" 1 "angle(tBodyAccMean,gravity)" 0.0376077057057925
"STANDING" 2 "angle(tBodyAccMean,gravity)" 0.00987176748993709
"STANDING" 3 "angle(tBodyAccMean,gravity)" 0.0140943888357038
"STANDING" 4 "angle(tBodyAccMean,gravity)" 0.00768967324065217
"STANDING" 5 "angle(tBodyAccMean,gravity)" -0.00911213827748344
"STANDING" 6 "angle(tBodyAccMean,gravity)" -0.0138330473166462
"STANDING" 7 "angle(tBodyAccMean,gravity)" 0.00569154831355932
"WALKING" 13 "angle(tBodyAccMean,gravity)" -0.00311245509850694
"WALKING" 18 "angle(tBodyAccMean,gravity)" -0.00232261819447115
"WALKING" 21 "angle(tBodyAccMean,gravity)" 0.00764582249509804
"WALKING" 22 "angle(tBodyAccMean,gravity)" 0.00591975838286604
"WALKING" 23 "angle(tBodyAccMean,gravity)" 0.00499252114895161
"WALKING" 25 "angle(tBodyAccMean,gravity)" -0.00286232544273128
"WALKING_DOWNSTAIRS" 18 "angle(tBodyAccMean,gravity)" 0.0263213222589744
"WALKING_DOWNSTAIRS" 20 "angle(tBodyAccMean,gravity)" 0.01213506607375
"WALKING_DOWNSTAIRS" 25 "angle(tBodyAccMean,gravity)" 0.000824638011153846
"WALKING_DOWNSTAIRS" 26 "angle(tBodyAccMean,gravity)" 0.0216677426573214
"WALKING_DOWNSTAIRS" 27 "angle(tBodyAccMean,gravity)" 0.00102764619013298
"WALKING_DOWNSTAIRS" 28 "angle(tBodyAccMean,gravity)" 0.00301228224444444
"WALKING_UPSTAIRS" 20 "angle(tBodyAccMean,gravity)" -0.0280193044288889
"WALKING_UPSTAIRS" 24 "angle(tBodyAccMean,gravity)" -0.00231723415711286
"WALKING_UPSTAIRS" 28 "angle(tBodyAccMean,gravity)" 0.00536110026722543
"WALKING_UPSTAIRS" 29 "angle(tBodyAccMean,gravity)" 0.00843199681639535
"WALKING_UPSTAIRS" 30 "angle(tBodyAccMean,gravity)" 0.00829338120762402
"LAYING" 10 "angle(tBodyAccJerkMean),gravityMean)" 0.00888764014735955
"LAYING" 12 "angle(tBodyAccJerkMean),gravityMean)" 0.016330803500625
"LAYING" 13 "angle(tBodyAccJerkMean),gravityMean)" -0.0378698966692308
"LAYING" 15 "angle(tBodyAccJerkMean),gravityMean)" -0.0186653398805687
"LAYING" 16 "angle(tBodyAccJerkMean),gravityMean)" 0.020561870829235
"LAYING" 17 "angle(tBodyAccJerkMean),gravityMean)" -0.00277127836578804
"LAYING" 19 "angle(tBodyAccJerkMean),gravityMean)" 0.00371223512405555
"LAYING" 21 "angle(tBodyAccJerkMean),gravityMean)" -0.0140148784058824
"SITTING" 4 "angle(tBodyAccJerkMean),gravityMean)" 0.00359505189655172
"SITTING" 7 "angle(tBodyAccJerkMean),gravityMean)" -0.00642932235100402
"SITTING" 8 "angle(tBodyAccJerkMean),gravityMean)" -0.0447760524743772
"SITTING" 9 "angle(tBodyAccJerkMean),gravityMean)" -0.01042791539375
"SITTING" 10 "angle(tBodyAccJerkMean),gravityMean)" -0.0228222187310345
"SITTING" 11 "angle(tBodyAccJerkMean),gravityMean)" -0.0188972160509494
"SITTING" 14 "angle(tBodyAccJerkMean),gravityMean)" 0.0224016793242724
"SITTING" 15 "angle(tBodyAccJerkMean),gravityMean)" -0.00106521212051282
"STANDING" 1 "angle(tBodyAccJerkMean),gravityMean)" 0.00901810943544669
"STANDING" 2 "angle(tBodyAccJerkMean),gravityMean)" 0.0140445759570199
"STANDING" 3 "angle(tBodyAccJerkMean),gravityMean)" 0.0134500193845455
"STANDING" 4 "angle(tBodyAccJerkMean),gravityMean)" -0.0167202459641739
"STANDING" 5 "angle(tBodyAccJerkMean),gravityMean)" -0.0152166119291391
"STANDING" 6 "angle(tBodyAccJerkMean),gravityMean)" -0.00348166721446154
"STANDING" 7 "angle(tBodyAccJerkMean),gravityMean)" -0.0258145849322034
"WALKING" 13 "angle(tBodyAccJerkMean),gravityMean)" 0.0190060182652778
"WALKING" 18 "angle(tBodyAccJerkMean),gravityMean)" 0.00306084700572116
"WALKING" 21 "angle(tBodyAccJerkMean),gravityMean)" -0.0148619885986928
"WALKING" 22 "angle(tBodyAccJerkMean),gravityMean)" 0.00405797775392523
"WALKING" 23 "angle(tBodyAccJerkMean),gravityMean)" -0.0112360231368817
"WALKING" 25 "angle(tBodyAccJerkMean),gravityMean)" 0.0486943821140969
"WALKING_DOWNSTAIRS" 18 "angle(tBodyAccJerkMean),gravityMean)" 0.0354801433192308
"WALKING_DOWNSTAIRS" 20 "angle(tBodyAccJerkMean),gravityMean)" 0.00518147801852273
"WALKING_DOWNSTAIRS" 25 "angle(tBodyAccJerkMean),gravityMean)" 0.0449698250763736
"WALKING_DOWNSTAIRS" 26 "angle(tBodyAccJerkMean),gravityMean)" 0.0168646176131633
"WALKING_DOWNSTAIRS" 27 "angle(tBodyAccJerkMean),gravityMean)" 0.0165222288067287
"WALKING_DOWNSTAIRS" 28 "angle(tBodyAccJerkMean),gravityMean)" -6.92502777777777e-05
"WALKING_UPSTAIRS" 20 "angle(tBodyAccJerkMean),gravityMean)" 0.02831963139
"WALKING_UPSTAIRS" 24 "angle(tBodyAccJerkMean),gravityMean)" -0.0124784211089239
"WALKING_UPSTAIRS" 28 "angle(tBodyAccJerkMean),gravityMean)" -0.00994179994479769
"WALKING_UPSTAIRS" 29 "angle(tBodyAccJerkMean),gravityMean)" -0.00445131495703488
"WALKING_UPSTAIRS" 30 "angle(tBodyAccJerkMean),gravityMean)" 0.0170043635063708
"LAYING" 10 "angle(tBodyGyroMean,gravityMean)" -0.0249794212550562
"LAYING" 12 "angle(tBodyGyroMean,gravityMean)" 0.118881574046188
"LAYING" 13 "angle(tBodyGyroMean,gravityMean)" 0.0613506882794872
"LAYING" 15 "angle(tBodyGyroMean,gravityMean)" -0.00920908485308057
"LAYING" 16 "angle(tBodyGyroMean,gravityMean)" -0.0263301018843443
"LAYING" 17 "angle(tBodyGyroMean,gravityMean)" 0.0151696280288043
"LAYING" 19 "angle(tBodyGyroMean,gravityMean)" 0.0315544716051111
"LAYING" 21 "angle(tBodyGyroMean,gravityMean)" -0.0109713994764706
"SITTING" 4 "angle(tBodyGyroMean,gravityMean)" 0.028204016954023
"SITTING" 7 "angle(tBodyGyroMean,gravityMean)" 0.0657555828232932
"SITTING" 8 "angle(tBodyGyroMean,gravityMean)" -0.0456562960846975
"SITTING" 9 "angle(tBodyGyroMean,gravityMean)" 0.0867843289590972
"SITTING" 10 "angle(tBodyGyroMean,gravityMean)" -0.0103831807966121
"SITTING" 11 "angle(tBodyGyroMean,gravityMean)" 0.0506339693060127
"SITTING" 14 "angle(tBodyGyroMean,gravityMean)" -0.0525746015359133
"SITTING" 15 "angle(tBodyGyroMean,gravityMean)" 0.0186481975034188
"STANDING" 1 "angle(tBodyGyroMean,gravityMean)" -0.0134509534112392
"STANDING" 2 "angle(tBodyGyroMean,gravityMean)" 0.0745850523983444
"STANDING" 3 "angle(tBodyGyroMean,gravityMean)" 0.0359008263363636
"STANDING" 4 "angle(tBodyGyroMean,gravityMean)" 0.0266558943086957
"STANDING" 5 "angle(tBodyGyroMean,gravityMean)" -0.00953130166963576
"STANDING" 6 "angle(tBodyGyroMean,gravityMean)" 0.0923274191257231
"STANDING" 7 "angle(tBodyGyroMean,gravityMean)" -0.0572348439661017
"WALKING" 13 "angle(tBodyGyroMean,gravityMean)" 0.0983675868980556
"WALKING" 18 "angle(tBodyGyroMean,gravityMean)" -0.0147710224283654
"WALKING" 21 "angle(tBodyGyroMean,gravityMean)" 0.02234015465
"WALKING" 22 "angle(tBodyGyroMean,gravityMean)" -0.00889544131713395
"WALKING" 23 "angle(tBodyGyroMean,gravityMean)" 0.0121649142389785
"WALKING" 25 "angle(tBodyGyroMean,gravityMean)" 0.000255870937885464
"WALKING_DOWNSTAIRS" 18 "angle(tBodyGyroMean,gravityMean)" 0.0596919504173077
"WALKING_DOWNSTAIRS" 20 "angle(tBodyGyroMean,gravityMean)" -0.00978637793181818
"WALKING_DOWNSTAIRS" 25 "angle(tBodyGyroMean,gravityMean)" -0.0602972562917582
"WALKING_DOWNSTAIRS" 26 "angle(tBodyGyroMean,gravityMean)" -0.0175910559287245
"WALKING_DOWNSTAIRS" 27 "angle(tBodyGyroMean,gravityMean)" 0.0551370753053192
"WALKING_DOWNSTAIRS" 28 "angle(tBodyGyroMean,gravityMean)" -0.0571955133611111
"WALKING_UPSTAIRS" 20 "angle(tBodyGyroMean,gravityMean)" 0.00467165392222222
"WALKING_UPSTAIRS" 24 "angle(tBodyGyroMean,gravityMean)" -0.0139827364349081
"WALKING_UPSTAIRS" 28 "angle(tBodyGyroMean,gravityMean)" 0.0590285827
"WALKING_UPSTAIRS" 29 "angle(tBodyGyroMean,gravityMean)" -0.0431070383319767
"WALKING_UPSTAIRS" 30 "angle(tBodyGyroMean,gravityMean)" 0.0231789870650131
"LAYING" 10 "angle(tBodyGyroJerkMean,gravityMean)" 0.0847709707685393
"LAYING" 12 "angle(tBodyGyroJerkMean,gravityMean)" -0.06449492227475
"LAYING" 13 "angle(tBodyGyroJerkMean,gravityMean)" -0.0305233183
"LAYING" 15 "angle(tBodyGyroJerkMean,gravityMean)" 0.0123974626909953
"LAYING" 16 "angle(tBodyGyroJerkMean,gravityMean)" 0.0351066626505464
"LAYING" 17 "angle(tBodyGyroJerkMean,gravityMean)" 0.0111459170350543
"LAYING" 19 "angle(tBodyGyroJerkMean,gravityMean)" 0.00103397442222222
"LAYING" 21 "angle(tBodyGyroJerkMean,gravityMean)" 0.0340348030196078
"SITTING" 4 "angle(tBodyGyroJerkMean,gravityMean)" 0.0304982873114943
"SITTING" 7 "angle(tBodyGyroJerkMean,gravityMean)" -0.0160076063452851
"SITTING" 8 "angle(tBodyGyroJerkMean,gravityMean)" -0.014249245677758
"SITTING" 9 "angle(tBodyGyroJerkMean,gravityMean)" -0.0231028736559028
"SITTING" 10 "angle(tBodyGyroJerkMean,gravityMean)" 0.00179502919051724
"SITTING" 11 "angle(tBodyGyroJerkMean,gravityMean)" -0.0350857284535127
"SITTING" 14 "angle(tBodyGyroJerkMean,gravityMean)" 0.0278351930258824
"SITTING" 15 "angle(tBodyGyroJerkMean,gravityMean)" -0.00364445732264957
"STANDING" 1 "angle(tBodyGyroJerkMean,gravityMean)" -0.0016303535815562
"STANDING" 2 "angle(tBodyGyroJerkMean,gravityMean)" -0.0372927976207285
"STANDING" 3 "angle(tBodyGyroJerkMean,gravityMean)" -0.0192074752090909
"STANDING" 4 "angle(tBodyGyroJerkMean,gravityMean)" 0.00469661371608696
"STANDING" 5 "angle(tBodyGyroJerkMean,gravityMean)" -0.0233952550609272
"STANDING" 6 "angle(tBodyGyroJerkMean,gravityMean)" -0.0623473875535385
"STANDING" 7 "angle(tBodyGyroJerkMean,gravityMean)" -0.0525750985423729
"WALKING" 13 "angle(tBodyGyroJerkMean,gravityMean)" -0.0272876528909722
"WALKING" 18 "angle(tBodyGyroJerkMean,gravityMean)" -0.0400288160413462
"WALKING" 21 "angle(tBodyGyroJerkMean,gravityMean)" 0.0181069243153595
"WALKING" 22 "angle(tBodyGyroJerkMean,gravityMean)" 0.0222007955298131
"WALKING" 23 "angle(tBodyGyroJerkMean,gravityMean)" -0.0178096428516129
"WALKING" 25 "angle(tBodyGyroJerkMean,gravityMean)" 0.026255845575859
"WALKING_DOWNSTAIRS" 18 "angle(tBodyGyroJerkMean,gravityMean)" -0.043374333173718
"WALKING_DOWNSTAIRS" 20 "angle(tBodyGyroJerkMean,gravityMean)" -0.0180250863920455
"WALKING_DOWNSTAIRS" 25 "angle(tBodyGyroJerkMean,gravityMean)" 0.0175583489159341
"WALKING_DOWNSTAIRS" 26 "angle(tBodyGyroJerkMean,gravityMean)" -0.0116245003683418
"WALKING_DOWNSTAIRS" 27 "angle(tBodyGyroJerkMean,gravityMean)" -0.0548551892077128
"WALKING_DOWNSTAIRS" 28 "angle(tBodyGyroJerkMean,gravityMean)" -0.0182689880555555
"WALKING_UPSTAIRS" 20 "angle(tBodyGyroJerkMean,gravityMean)" -0.0156438992222222
"WALKING_UPSTAIRS" 24 "angle(tBodyGyroJerkMean,gravityMean)" -0.0030034683175853
"WALKING_UPSTAIRS" 28 "angle(tBodyGyroJerkMean,gravityMean)" 0.000239285912427747
"WALKING_UPSTAIRS" 29 "angle(tBodyGyroJerkMean,gravityMean)" -0.000946753019534884
"WALKING_UPSTAIRS" 30 "angle(tBodyGyroJerkMean,gravityMean)" -0.0220330832773107
"LAYING" 10 "angle(X,gravityMean)" -0.588659366910112
"LAYING" 12 "angle(X,gravityMean)" -0.5585710745
"LAYING" 13 "angle(X,gravityMean)" -0.709544703076923
"LAYING" 15 "angle(X,gravityMean)" -0.571444468815166
"LAYING" 16 "angle(X,gravityMean)" -0.514965036584699
"LAYING" 17 "angle(X,gravityMean)" -0.495305445978261
"LAYING" 19 "angle(X,gravityMean)" -0.297667818083333
"LAYING" 21 "angle(X,gravityMean)" -0.629924857745098
"SITTING" 4 "angle(X,gravityMean)" -0.658430867471264
"SITTING" 7 "angle(X,gravityMean)" -0.472621332289157
"SITTING" 8 "angle(X,gravityMean)" -0.464037618576512
"SITTING" 9 "angle(X,gravityMean)" -0.558092529201389
"SITTING" 10 "angle(X,gravityMean)" -0.371545297931034
"SITTING" 11 "angle(X,gravityMean)" -0.536003019462025
"SITTING" 14 "angle(X,gravityMean)" -0.41886828720743
"SITTING" 15 "angle(X,gravityMean)" -0.43443452051282
"STANDING" 1 "angle(X,gravityMean)" -0.535773765244957
"STANDING" 2 "angle(X,gravityMean)" -0.434486657251656
"STANDING" 3 "angle(X,gravityMean)" -0.503323420175953
"STANDING" 4 "angle(X,gravityMean)" -0.545569453304348
"STANDING" 5 "angle(X,gravityMean)" -0.598120786887417
"STANDING" 6 "angle(X,gravityMean)" -0.528657882923077
"STANDING" 7 "angle(X,gravityMean)" -0.749622620338983
"WALKING" 13 "angle(X,gravityMean)" -0.471732556736111
"WALKING" 18 "angle(X,gravityMean)" -0.571884047067308
"WALKING" 21 "angle(X,gravityMean)" -0.341913306372549
"WALKING" 22 "angle(X,gravityMean)" -0.428060520436137
"WALKING" 23 "angle(X,gravityMean)" -0.503722187822581
"WALKING" 25 "angle(X,gravityMean)" -0.48158725277533
"WALKING_DOWNSTAIRS" 18 "angle(X,gravityMean)" -0.453773693012821
"WALKING_DOWNSTAIRS" 20 "angle(X,gravityMean)" -0.446373080340909
"WALKING_DOWNSTAIRS" 25 "angle(X,gravityMean)" -0.550873491813187
"WALKING_DOWNSTAIRS" 26 "angle(X,gravityMean)" -0.482703779359694
"WALKING_DOWNSTAIRS" 27 "angle(X,gravityMean)" -0.464214148670213
"WALKING_DOWNSTAIRS" 28 "angle(X,gravityMean)" -0.778358876111111
"WALKING_UPSTAIRS" 20 "angle(X,gravityMean)" -0.378438417888889
"WALKING_UPSTAIRS" 24 "angle(X,gravityMean)" -0.545993623779528
"WALKING_UPSTAIRS" 28 "angle(X,gravityMean)" -0.401890729132948
"WALKING_UPSTAIRS" 29 "angle(X,gravityMean)" -0.560722156395349
"WALKING_UPSTAIRS" 30 "angle(X,gravityMean)" -0.563683489947781
"LAYING" 10 "angle(Y,gravityMean)" 0.259302394526966
"LAYING" 12 "angle(Y,gravityMean)" 0.0284575941434375
"LAYING" 13 "angle(Y,gravityMean)" 0.157661029128205
"LAYING" 15 "angle(Y,gravityMean)" 0.0220747267260664
"LAYING" 16 "angle(Y,gravityMean)" 0.125280842806284
"LAYING" 17 "angle(Y,gravityMean)" 0.0821580695027174
"LAYING" 19 "angle(Y,gravityMean)" 0.00151612316111111
"LAYING" 21 "angle(Y,gravityMean)" 0.152505478823529
"SITTING" 4 "angle(Y,gravityMean)" 0.0145649626091954
"SITTING" 7 "angle(Y,gravityMean)" 0.110539134574297
"SITTING" 8 "angle(Y,gravityMean)" 0.0469561517516014
"SITTING" 9 "angle(Y,gravityMean)" 0.116895184124306
"SITTING" 10 "angle(Y,gravityMean)" -0.041761106887931
"SITTING" 11 "angle(Y,gravityMean)" 0.0016523954113924
"SITTING" 14 "angle(Y,gravityMean)" 0.157115290074303
"SITTING" 15 "angle(Y,gravityMean)" -0.119277315350427
"STANDING" 1 "angle(Y,gravityMean)" 0.122790250801441
"STANDING" 2 "angle(Y,gravityMean)" 0.17228684113245
"STANDING" 3 "angle(Y,gravityMean)" 0.075626283568915
"STANDING" 4 "angle(Y,gravityMean)" -0.0501136617304348
"STANDING" 5 "angle(Y,gravityMean)" -0.0378727910794702
"STANDING" 6 "angle(Y,gravityMean)" 0.0197335438526154
"STANDING" 7 "angle(Y,gravityMean)" 0.101389992118644
"WALKING" 13 "angle(Y,gravityMean)" 0.0827473853298611
"WALKING" 18 "angle(Y,gravityMean)" 0.0491905075144231
"WALKING" 21 "angle(Y,gravityMean)" 0.120400237614379
"WALKING" 22 "angle(Y,gravityMean)" 0.0511206787626168
"WALKING" 23 "angle(Y,gravityMean)" 0.0709910591236559
"WALKING" 25 "angle(Y,gravityMean)" 0.0320396327180617
"WALKING_DOWNSTAIRS" 18 "angle(Y,gravityMean)" 0.111763808424167
"WALKING_DOWNSTAIRS" 20 "angle(Y,gravityMean)" 0.0731088006352273
"WALKING_DOWNSTAIRS" 25 "angle(Y,gravityMean)" 0.0291164289010989
"WALKING_DOWNSTAIRS" 26 "angle(Y,gravityMean)" -0.0100548626237245
